ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
988,Jordan,JO,JOR,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-1.08291179387931,-0.947200081462307,,-0.67848130951833,-0.785734664779022,-0.353934459420924,-0.706955781382517,-0.417103586739769,-0.745954082412475,-0.655148833315277,-0.977067679148789,-1.16938209898,-0.407192821856135,-1.04778660360607,-0.814451782633732,-0.548284546452768,-1.20415698162471,-0.440544876932949,-0.579390779597357,-0.788901726161779,-0.896454901129416,-1.36789421783914,-0.862157601733085,-1.6501435595824,-3.40689858415882,-2.92455209845867,-1.81829332061442,-2.18291103080936,-1.60443915717182
989,"Kazakhstan, Rep. of",KZ,KAZ,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.0684385782761967,,0.00212105759109731,0.0979074528542707,0.0698922849965392,0.0652389124505043,0.0537860285728844,0.0481757829285415,0.0348033271986546,0.0429666280756817,0.0332384012175296,0.0308396073640419,0.0193049015403842,0.0283154860740695,0.0267284424164181,0.033532623901376,0.0352979996266801,0.0639815900214395,0.0786706323446308,0.0481238619841073,0.0412444482405348,0.0510619131900809,0.0525356727000567,0.0530718099543248,0.0918210027581307
990,"Kazakhstan, Rep. of",KZ,KAZ,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,13048015,,751200,32195200,23882400,28879900,40939345,50728345,51364682,80116866,93217989,58176137,47598062,100976175,99001250,109268503,113721510,128060843,126775570,107012587.55,112806957.66,140222136.17,130050542.14,164331167.99,260358673.62
991,"Kazakhstan, Rep. of",KZ,KAZ,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.0589469016698784,,0.00410671795069039,0.145333293381611,0.0969386372302904,0.093663353030224,0.0948732617007629,0.0888027895425454,0.0634104558606895,0.0764110211028743,0.069856738805417,0.0504525098237755,0.0321505626545231,0.0524207227098789,0.0475970770794086,0.0461760394774643,0.0513611105621484,0.069451685247189,0.092341879436686,0.0641539611504476,0.0629011738780139,0.0771863110365984,0.0760163372073474,0.0833693285984233,0.115443751225841
992,"Kazakhstan, Rep. of",KZ,KAZ,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.236773687839221,,0.00760420346884266,0.354462905651522,0.247263270791216,0.234864612828278,0.203806229560024,0.182114050929774,0.134261179293599,0.167752008099582,0.130924262017397,0.134653503007597,0.0835539539952518,0.114569134196174,0.107277269096423,0.13266126069163,0.143165728460587,0.278683718834398,0.345090487671837,0.221336667419844,0.185984641523436,0.243117357407719,0.277134697871133,0.274720565261322,0.314205006176257
993,"Kazakhstan, Rep. of",KZ,KAZ,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,194511078,,19540400,419289100,381256800,413248300,692370702,1103117273,1333752296,1776951718,2460052741,1917513712,1477073035,1774448240,2018106150,2254641173,2395412062,2545893478,1655257299,1682018962.3,2058936434.33,3547268829.32,3876074469.01,1849619084.4,2128258340.49
994,"Kazakhstan, Rep. of",KZ,KAZ,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,0.878740972367678,,0.106824961985717,1.89272518207719,1.54752096216383,1.3402477644327,1.60450702874672,1.93106814415029,1.6465368381839,1.69475794551034,1.84354182727099,1.66293921151733,0.997702998014374,0.921186202112257,0.970249910743334,0.952794235791483,1.081862382572,1.38072332154589,1.20567054000193,1.00836903052449,1.148063216543,1.95262033990395,2.26561903571204,0.938358213571768,0.943675595622545
995,"Kazakhstan, Rep. of",KZ,KAZ,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,4.44740266025791,,0.386525628601744,6.4582070997053,5.7810505833738,4.91978691181741,5.40737607114296,6.34524042106738,5.62555781775386,5.41685307033482,6.48631926898386,6.75390182787918,6.24279029536019,4.6606502674156,4.53121245430568,4.5944097488636,5.77661636289438,8.31975912577163,6.52273421405516,5.77233186509094,6.38022297112109,9.23310521727731,10.1619843981273,4.39837674953331,4.16426763370357
996,"Kazakhstan, Rep. of",KZ,KAZ,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,207559093,,20291600,451484300,405139200,442128200,733310047,1153845618,1385116978,1857068584,2553270730,1975689849,1524671097,1875424415,2117107400,2363909676,2509133572,2673954321,1782032869,1789031549.85,2171743391.99,3687490965.49,4006125011.15,2013950252.39,2388617014.11
997,"Kazakhstan, Rep. of",KZ,KAZ,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,0.937687874037556,,0.110931679936407,2.03805847545881,1.64445959939412,1.43391111746292,1.69938029044748,2.01987093369283,1.70994729404458,1.77116896661321,1.91339856607641,1.71339172134111,1.0298535606689,0.973606924822136,1.01784698782274,0.998970275268947,1.13322349313415,1.45017500679308,1.29801241943862,1.07252299167493,1.21096439042101,2.02980665094055,2.34163537291938,1.02172754217019,1.05911934684839
998,"Kazakhstan, Rep. of",KZ,KAZ,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,-181463063,,-18789200,-387093900,-357374400,-384368400,-651431357,-1052388928,-1282387614,-1696834852,-2366834752,-1859337575,-1429474973,-1673472065,-1919104900,-2145372670,-2281690552,-2417832635,-1528481729,-1575006374.75,-1946129476.67,-3407046693.15,-3746023926.87,-1685287916.41,-1867899666.87
999,"Kazakhstan, Rep. of",KZ,KAZ,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,-0.819794070697799,,-0.102718244035027,-1.74739188869558,-1.45058232493354,-1.24658441140248,-1.50963376704596,-1.84226535460774,-1.58312638232321,-1.61834692440746,-1.77368508846557,-1.61248670169356,-0.965552435359851,-0.868765479402378,-0.922652833663925,-0.906618196314019,-1.03050127200985,-1.31127163629871,-1.11332866056524,-0.94421506937404,-1.08516204266498,-1.87543402886735,-2.18960269850469,-0.854988884973344,-0.828231844396704
1000,Kenya,KE,KEN,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.0645808968857135,0.0313475118602202,0.0510429520381819,0.120136099710244,0.0584789667749978,0.0690312632681179,0.0719237272740304,0.107462296639418,0.163806875373932,0.186018420727034,0.162225596532968,0.177423762169314,0.176173730381342,,,0.216197386996056,,0.240852548859372,0.231953109696062,0.176939205390906,0.215773457125755,0.233941818159852,0.170756395881077,0.213575441063061,
1001,Kenya,KE,KEN,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,2633299,4282300,2236324,3178975,7786398,4234349,5843735,7103620,13405413,21072809,28153528,31955863,32191456,36091194,,,47622960,,62368438.23,57942275.51,46755475.048,58876103.124,64983071.68,54236900.608,74373468.173,
1002,Kenya,KE,KEN,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,0.0143897361879329,0.0207575669603648,0.0120268521283114,0.017461304930766,0.041645721119764,0.02225079031329,0.0273180707889839,0.0311693284606257,0.0509563236074432,0.0710281886355579,0.0766956346708849,0.0778294784917171,0.0760178792082099,0.0794861914443902,,,0.0771803345981106,,0.0886291528800225,0.0774462134836847,0.0570431640274887,0.0638494538037716,0.0647705072719856,0.0537465788632537,0.0676891270850569,
1003,Kenya,KE,KEN,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.223427451369386,0.110206117234911,0.182994084921528,0.434939217960428,0.206885503857726,0.248517338985594,0.272533668325412,0.406228876285208,0.631919590290031,0.726260472790844,0.638997837694113,0.774676889068985,0.762501260763314,,,0.855316840146113,,1.04907808612417,1.01746750161308,0.813798652944186,0.972992748982057,1.11385009031014,0.90076932015786,1.10555049743501,
1004,Kenya,KE,KEN,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,68286549,58439570,74850520,67432515,78304521,40359175,45336227,51800189,72138389,103286917,185089175,234230298,274709542,268667941,,,522829993,,553430081.6,643694409.06,495409518.783,568151957.467,656085008.25,660652919.36,624261383.891,
1005,Kenya,KE,KEN,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,0.373153760850688,0.283273775169868,0.402542804963508,0.370389734635677,0.418813454434605,0.212080662255845,0.211936074871883,0.227289340542356,0.274210656128507,0.34813975793456,0.504218574216897,0.570475031148415,0.64870743283866,0.591706425486952,,,0.847326453409612,,0.786456109893995,0.860368257606855,0.604415341983072,0.616144585612429,0.65393890592242,0.654680371362953,0.568155676836268,
1006,Kenya,KE,KEN,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,1.76994352741618,2.41419859718537,2.07312473921314,2.13681603671643,1.23798583119075,1.22463399850349,5.44034508667744,1.22521015915871,1.43740906451512,2.07498564809864,2.01576497479634,2.78335787677463,2.34093330131671,,,3.24762053380205,,3.41328627922857,4.56482601301279,2.96979310665501,3.26040285330799,3.77925077941579,4.24736120345442,3.15856475310351,
1007,Kenya,KE,KEN,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,70919848,62721870,77086844,70611490,86090919,44593524,51179962,58903809,85543802,124359726,213242703,266186161,306900998,304759135,,,570452953,,615798519.83,701636684.57,542164993.831,627028060.591,721068079.93,714889819.968,698634852.064,
1008,Kenya,KE,KEN,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,0.387543497038621,0.304031342130232,0.414569657091819,0.387851039566443,0.460459175554369,0.234331452569135,0.239254145660867,0.258458669002982,0.32516697973595,0.419167946570117,0.580914208887781,0.648304509640132,0.72472531204687,0.671192616931342,,,0.924506788007723,,0.875085262774018,0.937814471090539,0.661458506010561,0.679994039416201,0.718709413194405,0.708426950226206,0.635844803921325,
1009,Kenya,KE,KEN,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,-65653250,-54157270,-72614196,-64253540,-70518123,-36124826,-39492492,-44696569,-58732976,-82214108,-156935647,-202274435,-242518086,-232576747,,,-475207033,,-491061643.37,-585752133.55,-448654043.735,-509275854.343,-591101936.57,-606416018.752,-549887915.718,
1010,Kenya,KE,KEN,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,-0.358764024662755,-0.262516208209503,-0.390515952835196,-0.352928429704911,-0.377167733314841,-0.189829871942555,-0.184618004082899,-0.19612001208173,-0.223254332521064,-0.277111569299002,-0.427522939546012,-0.492645552656698,-0.57268955363045,-0.512220234042562,,,-0.770146118811501,,-0.697826957013973,-0.78292204412317,-0.547372177955583,-0.552295131808658,-0.589168398650434,-0.600933792499699,-0.500466549751211,
1011,Kiribati,KI,KIR,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,,,,,,0.00653841344492526,,0.824837449441253,0.0380730857803464,0.974754625261598,0.198742979366262,0.990401508803963,0.00414934703135054,0.15240458614793,0.021483175528993,0.0181288275101035,0.0198639961951856,0.0987149956245255,0.000236584447441441,,0.0519760915064934,,
1012,Kiribati,KI,KIR,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,3215,,,,,,,,,,772,,257690,8797,210028,21067,145854,771,38607,7957.982,7819.763,8815.8,67729.077,149.431,,25389.427,,
1013,Kiribati,KI,KIR,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,0.00574125746750473,,,,,,,,,,0.000688289041743302,,0.193812499677647,0.006116948564191,0.156323756807622,0.0135323881227782,0.0806724929113764,0.000406428402317366,0.0208548779717551,0.00446775769115082,0.00458373834197876,0.00493519959889996,0.0359750115266095,7.60494256210413e-05,,0.0142457266989094,,
1014,Kiribati,KI,KIR,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,0.0247165045739941,,3.22036298160948,0.149967822636669,4.25602451143299,0.860183706200738,4.00732811273073,0.0166538180984018,0.602940724025502,0.087133959623315,0.0789634810096161,0.0871338634228729,0.454021087565927,0.00106683627795929,,0.274182810952355,,
1015,Kiribati,KI,KIR,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,516766,495835,669085,772291,632944,,,,,1274219,857750,678117,806659,559925,408923,577124,562648,1366707,1719876,5386853.585,4480379.796,5894478.66,1706521.618,2393205.988,,3140895.699,,
1016,Kiribati,KI,KIR,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,0.922826331711524,0.741157713716336,0.992738393334418,1.17435694397583,0.914999783031129,,,,,1.24276701105253,0.764740836211551,0.614879844221884,0.60670028785545,0.389340959964152,0.304361226146243,0.370715619830551,0.311203098931809,0.720452065429261,0.929049242535041,3.02427883544938,2.6262801900201,3.29980588472474,0.90643690416685,1.2179664245052,,1.76232184041546,,
